Line,Tape,File,Date,Time,Depth of Airgun(m),Depth of Reciever(m),X Airgun,Y Airgun,Z Airgun,X_R1,Y_R1,Z_R1,Peak_Index,T90_1,T90_2,T90_3,T90_4,T90_5,T90_6,T90_7,T90_8,T90_9,T90_10,T90_11,T90_12,T90_13,T90_full,RMS_1,RMS_2,RMS_3,RMS_4,RMS_5,RMS_6,RMS_7,RMS_8,RMS_9,RMS_10,RMS_11,RMS_12,RMS_13,RMS_full,SEL_1,SEL_2,SEL_3,SEL_4,SEL_5,SEL_6,SEL_7,SEL_8,SEL_9,SEL_10,SEL_11,SEL_12,SEL_13,SEL_full,SPL_MLM_1,SPL_MLM_2,SPL_MLM_3,SPL_MLM_4,SPL_MLM_5,SPL_MLM_6,SPL_MLM_7,SPL_MLM_8,SPL_MLM_9,SPL_MLM_10,SPL_MLM_11,SPL_MLM_12,SPL_MLM_13,SPL_MLM_full,SEL_MLM_1,SEL_MLM_2,SEL_MLM_3,SEL_MLM_4,SEL_MLM_5,SEL_MLM_6,SEL_MLM_7,SEL_MLM_8,SEL_MLM_9,SEL_MLM_10,SEL_MLM_11,SEL_MLM_12,SEL_MLM_13,SEL_MLM_full
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7449.8,934.1,9,1801,1.686,1.7,0.832,1.554,1.23,1.474,1.478,0.974,0.978,0.86,0.746,0.598,0.416,1.078,127.0623,143.1844,156.2963,155.6697,158.429,152.726,148.1408,153.0353,155.1043,153.564,151.8362,154.3079,149.2688,163.0448,129.3309,145.4889,155.4976,157.5842,159.328,154.411,149.8375,152.9209,155.0077,152.909,150.5636,152.0749,145.4597,163.371,48.6503,54.0622,62.2835,61.2738,62.9998,61.2932,57.5531,60.3435,61.4977,57.3657,56.4358,56.2984,53.9136,65.0414,100.6109,111.3636,127.8086,125.7831,129.2513,125.8908,118.5387,121.1209,123.5461,117.0121,115.1161,114.0623,109.9728,133.3376
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7440.3,926,9,1801,1.708,1.696,0.83,1.508,0.926,1.13,1.472,0.934,0.96,0.848,0.734,0.578,0.414,0.972,127.1069,143.0656,156.3393,155.703,159.6105,153.8073,146.7817,153.4194,155.3247,153.0289,151.3743,154.0685,149.8419,163.3884,129.4318,145.3598,155.5301,157.487,159.2766,154.3381,148.4607,153.1229,155.1474,152.3128,150.0313,151.6878,146.0119,163.265,48.5156,54.403,62.3128,61.1577,62.7725,61.0573,58.4441,60.1323,60.9434,57.8213,56.0423,55.9073,52.6858,64.8657,100.3097,112.0578,127.3578,125.5476,128.8162,125.4079,120.0929,120.6798,122.7838,117.5722,114.0196,113.0317,108.8751,132.9932
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7430.8,918,9,1802,1.74,1.684,0.83,1.48,0.896,1.084,1.45,0.814,0.894,0.848,0.726,0.57,0.41,0.898,126.8712,142.9166,156.2403,155.6673,159.7142,153.972,146.6593,154.3758,155.9712,152.9243,151.2475,153.84,149.9315,163.7088,129.2767,145.18,155.431,157.3699,159.2373,154.3223,148.273,153.482,155.4846,152.2082,149.8568,151.3987,146.0593,163.2416,49.0518,54.2209,62.4563,61.2585,62.579,60.4633,58.1477,60.0479,60.6445,57.5302,56.1177,56.0929,52.0795,64.8296,101.3269,111.6703,127.1027,125.7465,128.4542,124.2481,119.9096,120.4042,121.9061,118.1601,114.3788,113.2171,107.2622,132.9307
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7421.2,910,9,1803,1.896,1.672,0.832,1.524,0.908,1.05,1.086,0.772,0.838,0.9,0.762,0.59,0.342,0.892,126.1357,142.742,156.0338,155.3534,159.5653,154.1459,149.3413,154.266,156.0569,153.3541,151.4774,154.5003,151.3846,163.7617,128.9141,144.9744,155.235,157.1833,159.1461,154.3578,149.6996,153.1422,155.2893,152.8965,150.2969,152.2089,146.7249,163.2654,47.8384,54.0975,62.7502,61.6509,62.6717,60.1434,57.736,59.3712,60.424,56.6511,56.0332,56.0557,52.4812,65.1077,98.9022,111.4247,127.2469,126.5353,128.6556,123.6427,119.0942,119.0776,121.5783,116.622,113.231,113.912,106.9408,133.4869
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7411.7,902,9,1803,1.918,1.646,0.84,1.732,1.008,1.032,1.02,0.92,0.896,0.828,0.706,0.576,0.32,0.914,125.9371,142.5751,155.7007,154.4838,158.8393,154.081,149.7429,152.5864,154.9237,153.7162,151.9541,154.4982,150.9404,163.3314,128.7656,144.7394,154.9435,156.8693,158.8739,154.2178,149.8289,152.2243,154.4468,152.8965,150.4421,152.1024,145.9919,162.9409,47.449,53.8822,62.9675,61.8933,62.7344,60.0033,56.7533,59.2784,60.4852,55.953,56.1883,55.0237,52.0767,65.3367,98.2007,110.9927,128.0149,127.0175,128.7574,123.3162,116.8775,119.0214,121.5514,115.1918,113.5078,113.6211,105.9508,133.933
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7402.1,894,9,1804,1.922,1.634,0.864,1.828,1.314,1.032,1.002,1.012,0.968,0.83,0.668,0.526,0.388,1.06,126.1489,143.0411,155.9451,154.5299,157.8912,154.303,149.0918,153.8472,155.6793,152.5933,151.519,153.866,149.8113,162.8856,128.9864,145.1736,155.3103,157.1497,159.0771,154.4398,149.1005,153.899,155.538,151.7841,149.7668,151.0759,145.6996,163.1387,49.1023,54.1137,63.2294,61.9745,62.8448,60.0671,56.0945,60.6391,61.6916,56.3676,56.9153,55.0772,52.1017,65.7181,101.6453,111.462,129.2802,127.182,128.9532,123.3935,115.4438,121.873,123.976,116,114.7749,113.3712,105.3177,134.704
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7392.6,886.1,9,1800,1.91,1.638,0.882,1.824,1.286,1.052,1.02,0.992,0.946,0.832,0.662,0.526,0.4,1.06,126.7499,143.5646,156.352,154.9457,158.2968,154.4113,147.9991,155.3476,156.9546,151.9882,152.1688,153.4115,150.8339,163.3519,129.5603,145.7078,155.8067,157.5559,159.3892,154.6315,148.0851,155.3127,156.7135,151.1894,150.3774,150.6214,146.8545,163.605,47.7653,54.3175,63.4648,61.8974,62.797,59.9385,55.9664,61.6504,62.517,56.137,56.9719,55.2495,52.6467,65.7842,98.9434,111.897,129.5269,127.0232,128.8554,123.1604,115.1869,123.9729,125.6021,115.5934,114.9501,114.1049,107.3221,134.8404
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7383,878.1,9,1801,1.876,1.67,0.912,1.746,0.914,1.072,1.028,0.776,0.864,0.848,0.638,0.574,0.416,0.92,126.6119,143.5172,156.1657,154.9783,159.6481,154.1364,146.655,157.6364,158.1351,150.9994,152.6629,151.7333,149.7772,164.0348,129.3443,145.7444,155.7656,157.3988,159.2576,154.4383,146.7749,156.535,157.5003,150.2833,150.7111,149.3224,145.9681,163.6727,48.8866,54.5888,63.2953,61.4657,62.2897,59.3483,55.6146,61.5492,62.1028,55.8298,56.6727,55.1852,52.7234,65.4553,101.3593,112.4091,129.3804,126.1529,127.8344,122.0453,114.5669,123.7978,124.8482,114.9264,114.8032,113.9391,106.3361,134.1785
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7373.5,870.1,9,1802,1.866,1.716,1.016,1.564,0.862,1.056,1.006,0.742,0.828,0.842,0.628,0.594,0.402,0.866,126.5889,143.5174,155.6758,155.2789,159.858,154.2301,146.3036,157.6696,158.0996,151.1517,152.7713,152.0833,151.0792,164.2477,129.298,145.8626,155.7448,157.2213,159.2131,154.4667,146.3296,156.3736,157.2799,150.4048,150.7509,149.8211,147.1215,163.6228,50.3288,55.9816,63.4506,61.4888,62.0208,59.0222,55.5558,61.2298,61.908,55.8903,56.8313,55.6233,52.6837,65.6303,103.9858,115.3104,129.2451,126.1979,127.2839,121.3518,114.386,123.301,124.5804,115.0381,114.6463,114.2976,106.6794,134.5228
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7363.9,862.1,9,1802,1.83,1.802,1.452,1.372,0.806,1.068,0.984,0.728,0.782,0.826,0.632,0.58,0.334,0.844,126.6875,143.4156,154.1132,155.6207,160.0626,154.2062,147.1569,156.9335,157.8922,152.1594,152.6052,152.1729,150.5739,164.1721,129.3121,145.9731,155.7328,156.9942,159.1259,154.4919,147.0868,155.5548,156.8242,151.3292,150.6124,149.8072,145.8113,163.4355,51.1856,54.7753,63.5223,61.76,62.1958,59.5241,55.5828,61.1261,61.7995,56.3092,56.5546,55.4974,52.3891,66.0675,105.7811,112.7829,129.1409,126.7434,127.6424,122.3362,114.3937,122.8253,124.2053,115.8498,113.8859,112.9273,105.5949,135.3941
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7354.3,854.2,9,1803,1.832,1.892,1.542,1.542,0.892,1.452,0.722,0.766,0.85,0.79,0.584,0.522,0.314,0.892,126.4749,143.1968,153.7523,154.7867,159.2475,152.4507,149.2363,155.8896,156.894,152.5805,152.6658,152.7788,150.7594,163.5949,129.1041,145.966,155.6332,156.6675,158.7511,154.0704,147.8217,154.7319,156.1882,151.5567,150.3299,149.9555,145.7287,163.0986,52.8037,57.0391,63.6017,61.9304,62.4808,60.1888,56.4349,62.054,62.1818,56.0886,55.6539,54.6501,51.73,66.2246,106.6646,117.4035,130.1203,127.0841,128.2535,123.7416,116.1544,124.483,124.8949,115.4266,112.177,111.1808,104.1719,135.7182
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7344.8,846.2,9,1804,1.834,1.896,1.56,1.58,1.36,1.494,0.83,1.088,0.948,0.806,0.626,0.588,0.494,1.324,126.076,143.2514,153.6906,154.56,157.1495,151.8427,147.3774,154.2081,156.2069,151.3765,151.8915,150.3303,145.8941,161.5421,128.71,146.0297,155.6219,156.5466,158.4849,153.5862,146.5682,154.5744,155.975,150.4399,149.8573,148.0241,142.8314,162.7609,54.877,59.7151,64.3325,64.0446,63.7186,61.9604,58.5253,62.9564,63.046,56.7666,57.4487,54.1871,51.8086,66.7391,110.7409,123.263,132.028,131.617,130.7742,127.2747,120.768,126.2252,126.5493,116.8227,115.2825,111.049,106.5934,136.8698
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7335.2,838.2,9,1805,1.81,1.798,1.56,1.588,1.478,1.506,1.432,1.152,1.062,0.824,0.632,0.562,0.44,1.476,126.6213,143.994,154.2366,155.0329,157.1142,151.9193,143.2859,154.8557,155.8953,150.4733,152.5019,150.3656,147.4634,161.4397,129.1981,146.5419,156.1678,157.0415,158.811,153.6975,144.8453,155.4703,156.1565,149.6325,150.5091,147.863,143.8979,163.1306,51.7011,58.9263,65.2228,65.2216,64.1456,62.2101,60.0255,63.3838,63.6495,57.3789,58.1554,55.7906,53.217,67.4074,106.9727,121.3188,133.7448,134.0598,131.7887,128.2498,124.3508,127.9318,127.7617,118.2441,118.8363,115.1593,110.4537,138.2514
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7325.6,830.3,9,1805,1.784,1.736,1.538,1.584,1.332,1.494,1.17,1.074,1.006,0.858,0.678,0.636,0.528,1.46,126.7487,144.1926,154.3701,155.1459,157.6543,151.921,144.9245,156.6179,156.7414,149.0613,152.4236,148.6211,144.5939,161.7448,129.2627,146.5881,156.2396,157.1435,158.8993,153.6646,145.6063,156.9279,156.7674,148.3962,150.7359,146.6557,141.8202,163.3883,51.1378,56.8484,64.8459,63.9004,63.2048,61.2464,57.3593,61.6555,62.2222,56.947,56.3981,53.8574,53.0024,66.6055,105.3352,116.9344,132.8902,131.2979,129.8207,125.7833,118.198,123.7266,124.936,117.1799,114.0861,110.819,108.0663,136.5316
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7316,822.4,9,1806,1.646,1.726,1.538,1.584,1.33,1.476,1.026,0.842,0.87,0.816,0.558,0.59,0.512,1.278,127.0036,144.221,154.2775,154.9969,157.482,151.8103,145.1961,157.6942,157.773,150.2039,154.5524,149.3665,144.8917,162.3869,129.1679,146.5914,156.147,156.9944,158.7205,153.5011,145.3076,156.9473,157.1681,149.3208,152.0187,147.075,141.9844,163.4522,53.9129,60.0061,64.0103,61.6778,62.6825,61.2229,56.8002,60.6032,61.3306,56.3006,56.1761,53.989,52.7494,65.8836,109.7621,122.5569,131.287,126.6133,128.6451,125.6841,116.906,121.7084,123.3219,115.8321,113.0378,110.8995,106.7726,135.0484
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7306.4,814.4,9,1807,1.748,1.722,1.53,1.58,1.502,1.492,1.022,0.78,0.842,0.762,0.55,0.582,0.43,1.428,126.6979,144.1627,154.143,154.6976,156.6666,151.5648,144.6772,156.6271,157.0297,150.6476,154.2553,150.2449,148.1029,161.4787,129.1233,146.5231,155.9899,156.6841,158.4333,153.3025,144.7717,155.548,156.2828,149.4671,151.6589,147.8941,144.4376,163.026,53.3076,57.3227,63.8167,61.6307,62.2604,60.8742,56.3318,60.9276,61.625,55.9536,56.0835,53.7814,52.2444,65.5194,107.024,117.8753,130.1219,126.4989,127.7681,124.9755,115.9166,122.3287,123.8618,115.1364,112.7101,110.3436,105.6491,134.2971
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7296.9,806.5,9,1807,1.716,1.728,1.524,1.578,1.518,1.506,0.942,0.772,0.856,0.836,0.61,0.58,0.438,1.474,126.975,144.2884,154.238,154.6447,156.559,151.5244,144.7952,156.721,156.7076,149.4457,152.8959,149.3861,147.3313,161.2174,129.3202,146.6639,156.0678,156.6258,158.3717,153.3027,144.5357,155.5972,156.0324,148.6677,150.7492,147.0204,143.7461,162.9024,52.2406,56.4084,63.9262,61.3644,62.2391,60.9378,56.588,61.6439,61.8817,56.291,56.105,53.4629,52.1462,65.5672,105.9706,116.0976,130.2093,125.9661,127.7523,125.1299,116.4233,124.1611,124.3762,114.9916,113.0113,110.0316,105.0698,134.3906
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7287.3,798.6,9,1808,1.752,1.75,1.508,1.578,1.52,1.518,0.918,0.758,0.854,0.838,0.608,0.592,0.526,1.47,126.8916,144.3513,154.3827,154.6817,156.446,151.2671,144.5754,156.784,156.6016,149.2773,152.9484,148.3802,145.7064,161.1643,129.327,146.7817,156.1667,156.6627,158.2644,153.0798,144.2038,155.5807,155.9162,148.5097,150.7874,146.1034,142.9162,162.8375,50.2824,55.3575,63.8736,61.2877,62.1431,60.8533,56.1529,61.4532,61.9285,55.9373,56.3715,54.2543,51.6959,65.4355,103.8435,114.006,129.749,125.809,127.5494,124.9754,115.5698,125.1571,124.6771,114.0825,113.7601,109.8232,104.5037,134.1259
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7277.6,790.7,9,1809,1.866,1.776,1.504,1.576,1.518,1.52,0.938,0.75,0.856,0.826,0.62,0.59,0.57,1.426,126.8891,144.6616,154.7529,155.0393,156.6124,151.2518,144.9058,157.1061,156.661,149.9232,153.5373,148.0991,142.9731,161.513,129.5982,147.156,156.5254,157.0149,158.4251,153.0703,144.6279,155.8567,155.9858,149.093,151.4613,145.8076,140.5318,163.0541,51.8377,56.6984,64.0404,61.4903,62.2446,60.8796,55.9588,60.8719,61.3941,56.0971,55.8971,55.0158,52.6538,65.4342,103.9389,116.6876,129.9833,126.2152,127.7519,125.0822,115.1827,125.0128,124.606,115.3801,114.3386,110.9946,106.6817,134.1148
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7268,782.8,9,1809,1.906,1.808,1.504,1.574,1.502,1.518,0.918,0.736,0.85,0.824,0.618,0.614,0.548,1.094,126.3129,144.0324,154.1579,154.4667,156.0011,150.5774,144.6923,156.9715,156.6438,150.3517,154.1794,148.8687,145.2018,162.3211,129.1142,146.6043,155.9304,156.4368,157.7678,152.3901,144.3207,155.6403,155.938,149.5109,152.0893,146.7503,142.5896,162.7113,50.27,55.1309,63.7457,61.3066,61.9899,60.3415,55.6993,60.5352,61.0547,55.8086,56.06,54.7856,52.2514,65.1333,104.0571,113.5388,129.0967,125.85,127.2369,124.032,114.6883,123.0617,123.0519,114.5599,113.9011,111.3144,106.205,133.513
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7258.3,775,9,1810,1.998,1.846,1.516,1.57,1.478,1.506,0.814,0.728,0.834,0.82,0.604,0.634,0.54,1.076,126.226,144.1229,154.1567,154.4804,156.0508,150.6552,144.8537,156.4473,156.5649,149.9472,153.441,148.4828,145.9128,162.2286,129.2319,146.7852,155.9637,156.4394,157.7476,152.4334,143.96,155.0686,155.7765,149.0853,151.2514,146.5037,143.2367,162.5467,45.3143,54.5418,63.803,61.4776,61.9507,60.019,55.6244,60.8084,61.0748,55.315,55.9984,54.2446,51.7207,65.2071,93.8598,112.3178,129.0903,126.1871,127.1588,123.3609,114.512,122.2016,122.8131,113.8842,113.989,111.8328,106.6563,133.66
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7248.7,767.2,9,1811,2.03,1.892,1.518,1.508,1.406,1.51,0.746,0.728,0.832,0.828,0.65,0.634,0.528,1.16,125.7497,143.5602,153.5355,153.9923,155.6254,150.0977,144.9981,155.2728,155.3495,148.7805,150.4719,147.5506,145.3929,161.0142,128.8247,146.3295,155.3482,155.7763,157.1053,151.8875,143.7254,153.8942,154.5508,147.9608,148.6011,145.5715,142.6192,161.6588,47.3383,55.5876,63.6182,61.3642,61.5658,59.4705,56.4702,60.801,60.6414,54.9214,56.1828,53.6721,51.628,65.0784,97.9474,114.4113,128.6304,125.9574,126.379,122.2258,116.175,122.0021,121.828,113.075,114.3327,110.7103,106.9524,133.3921
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7239,759.4,9,1811,2.044,1.918,1.502,1.486,1.392,1.518,0.744,0.7,0.754,0.816,0.636,0.64,0.57,0.994,126.6796,144.4363,154.4789,154.948,156.5034,150.8746,145.8045,157.0273,157.4974,150.0525,152.5133,147.7989,144.0217,162.7692,129.7844,147.2648,156.2456,156.6682,157.9398,152.6873,144.5202,155.4783,156.2712,149.1694,150.5479,145.8607,141.5805,162.743,48.8298,55.5054,64.0253,61.6764,61.9783,59.8561,57.8533,62.121,61.1169,56.872,56.4972,54.8472,51.1934,65.678,100.9063,114.2423,129.895,126.5775,127.1984,122.9826,118.983,124.4617,122.6945,115.0666,113.7442,110.6713,105.4032,134.5927
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7229.2,751.7,9,1812,2.074,1.92,1.472,1.468,1.412,1.558,0.878,0.722,0.748,0.752,0.652,0.64,0.488,0.922,125.6728,144.2083,154.5028,154.9634,156.1448,150.1419,146.4419,158.1631,157.7216,150.0827,152.4602,146.1131,143.2729,163.141,128.8409,147.0413,156.1819,156.6307,157.6431,152.0675,145.8769,156.7485,156.4606,148.8449,150.6026,144.1749,140.1571,162.7883,49.7943,56.8412,63.4857,61.4731,62.1088,60.0104,57.4106,62.1311,61.6476,57.3562,58.1943,54.7404,51.962,65.3856,102.8353,116.9149,130.2049,126.1716,127.4746,123.3239,118.1619,126.1387,123.8634,117.9656,116.9981,110.3087,107.232,134.0128
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7219.4,744,9,1813,2.042,1.898,1.418,1.45,1.232,1.54,0.666,0.694,0.736,0.684,0.614,0.584,0.538,0.826,127.0744,144.6899,155.1909,155.5603,157.2629,150.6484,151.5211,160.5799,159.2555,153.8724,155.9867,150.0708,141.0693,164.9233,130.1749,147.4729,156.7077,157.174,158.169,152.5236,149.7558,158.9935,157.9243,152.2229,153.8684,147.735,138.3771,164.0931,47.9232,55.3514,63.5975,61.6019,62.2515,59.6719,56.7023,62.1486,62.1012,57.4057,58.6899,55.3491,52.5648,65.5241,99.0892,113.9565,130.2683,126.4314,127.7561,122.6177,116.7381,126.6411,125.0577,118.106,119.9558,112.0647,108.5556,134.3025
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7209.6,736.3,9,1813,2.002,1.866,1.062,1.43,0.928,1.482,0.586,0.654,0.712,0.672,0.586,0.5,0.402,0.752,127.1784,144.5636,156.385,155.6694,158.5591,150.8596,152.9145,161.3837,160.087,155.0053,157.4628,153.3787,146.3095,165.8086,130.193,147.2727,156.6463,157.2228,158.2346,152.568,150.5934,159.5395,158.6118,153.279,155.1418,150.3684,142.3517,164.5708,45.8066,56.5058,63.4719,61.307,61.9289,59.4658,56.5259,61.5512,61.4838,56.443,57.3138,54.6806,51.961,65.2192,94.9075,116.2488,130.1961,125.8416,127.1218,122.2035,116.4004,126.3774,124.9937,115.9644,115.4028,110.4669,105.5869,133.7025
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7199.8,728.7,9,1815,1.958,1.808,0.912,1.428,0.892,1.446,0.552,0.65,0.706,0.686,0.556,0.496,0.444,0.77,127.228,144.4176,156.9032,155.5548,158.6743,151.1337,150.5244,160.2046,159.5346,152.1674,156.0274,151.9387,146.0992,165.0431,130.1461,146.9896,156.5032,157.1021,158.1779,152.7353,147.9438,158.3338,158.0226,150.5306,153.4782,148.8935,142.573,163.908,48.1098,56.3426,63.2177,61.1413,62.1286,59.7281,55.3302,61.0163,61.1746,56.175,57.293,54.4684,51.7728,65.0319,99.4501,115.9168,129.6966,125.5206,127.5033,122.6972,114.0346,125.3195,125.4049,114.4052,115.5474,111.0496,104.5886,133.3246
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7190,721.1,9,1815,1.908,1.728,0.886,1.426,0.874,1.452,1.298,0.68,0.69,0.82,0.646,0.586,0.428,0.844,124.9932,142.164,154.8046,153.2754,156.6356,149.5648,141.8489,154.8547,155.9346,148.0419,148.9341,148.4647,146.4322,161.5464,127.799,144.5394,154.2789,154.8166,156.0507,151.1844,142.9816,153.1798,154.3231,147.18,147.0364,146.1437,142.7466,160.8098,44.906,56.3552,62.3485,60.1798,61.3477,59.3741,55.2017,59.6733,60.0622,55.3572,56.6231,53.5691,51.4454,64.1297,93.1802,115.9873,127.954,123.6024,125.9278,121.9866,113.6729,122.6346,123.4252,113.6698,114.0484,109.4125,103.5244,131.5049
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7180.1,713.5,9,1815,1.898,1.702,0.874,1.424,0.854,1.43,1.126,0.684,0.698,0.81,0.66,0.568,0.422,0.834,126.2599,143.3021,155.9479,154.3171,157.841,150.8773,143.98,155.0017,156.2186,149.6802,149.0753,150.3024,146.5523,162.4901,129.0428,145.6117,155.363,155.8522,157.1556,152.4306,144.4954,153.3523,154.6572,148.765,147.2707,147.8459,142.8055,161.7018,46.2116,56.2155,62.7555,60.6592,61.9071,59.8938,55.0095,59.5168,60.1982,55.352,56.442,54.7255,51.1518,64.4915,95.731,115.6931,128.7698,124.5592,127.0429,123.0195,113.3117,122.3424,123.7026,113.9966,114.7637,110.641,103.2967,132.2278
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7170.2,706,9,1816,1.864,1.67,0.862,1.398,0.852,1.108,0.85,0.704,0.728,0.812,0.65,0.578,0.414,0.826,126.7987,143.6797,156.411,154.8493,158.5127,152.8475,146.4532,155.0845,156.7719,150.2238,149.1281,149.7401,146.8062,163.0446,129.5032,145.9068,155.7661,156.3043,157.8171,153.2929,145.7474,153.5603,155.3933,149.3194,147.2573,147.3594,142.9762,162.2144,45.5887,56.4118,62.6735,60.7227,62.0069,60.0547,55.1873,58.4588,59.7594,55.5317,55.6287,55.0554,51.9446,64.3942,94.4488,116.0569,128.605,124.6806,127.2395,123.3353,113.6201,120.2178,122.8098,114.3014,114.6648,111.4315,104.8127,132.0308
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7160.2,698.5,9,1817,1.866,1.66,0.844,1.374,0.872,1.098,0.732,0.716,0.742,0.812,0.684,0.59,0.41,0.834,126.8797,143.7006,156.5845,155.0504,158.6249,153.2196,148.4518,154.7084,156.3101,150.9473,148.9258,150.0951,146.6095,163.0966,129.5888,145.9017,155.8479,156.4302,158.0301,153.6256,147.0969,153.2575,155.0141,150.0429,147.2763,147.8036,142.7374,162.3082,44.9833,55.9452,62.5068,60.7895,62.0293,59.9198,56.4208,58.8094,59.8335,56.3049,56.027,55.3879,52.6663,64.3873,93.2445,115.1527,128.3071,124.8083,127.2878,123.0693,116.1613,120.8754,122.9366,115.6443,115.505,112.2756,106.4312,132.0312
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7150.3,691,9,1818,1.86,1.65,0.826,1.42,0.99,1.116,0.574,0.724,0.77,0.802,0.676,0.574,0.398,0.88,126.6828,143.4757,156.4586,154.6553,157.6881,152.7286,150.5121,153.0961,154.7067,151.7152,148.971,150.5926,145.9634,162.4344,129.3779,145.6505,155.6284,156.1782,157.6444,153.2052,148.1012,151.6935,153.5716,150.757,147.2704,148.1817,141.9622,161.8792,43.6584,56.2272,62.4664,61.1714,62.0562,59.227,56.7776,59.0391,59.7065,56.1799,56.0452,55.6348,52.9025,64.3817,90.6977,115.6946,128.2093,125.5759,127.365,121.7572,116.9687,121.3116,122.6513,115.005,114.7602,112.5558,107.5407,132.0254
Line_05,TAPE0026.REEL,R000081_1342402331.RAW,198,1:32:11,2628.5,-99999,245019.6,5172601.6,9,-7140.3,683.6,9,1819,1.834,1.664,0.816,1.55,1.532,1.406,0.542,0.726,0.776,0.744,0.556,0.524,0.404,0.876,121.587,139.4161,153.026,151.5488,153.3224,149.2925,148.1098,153.2898,155.0941,150.5673,150.2376,150.4237,149.2343,160.7067,124.221,141.6276,152.1429,153.4522,155.1749,150.7723,145.4498,151.8991,153.9927,149.2831,147.6883,147.617,145.2981,160.1317,44.0852,54.1,60.5216,59.6368,60.6076,57.108,54.7122,58.9277,59.3373,55.0877,55.175,55.2975,52.8801,62.9615,91.4066,111.3601,124.284,122.5103,124.5104,117.6033,112.9469,119.5391,121.3926,113.3987,112.778,111.3745,108.6612,129.1703
